# mangaid,objra,objdec,redshift
1503,199.21313,31.581139,0.030058373
1504,198.6632,31.92039,0.047398545
1505,200.04228,32.678616,0.039057035
1506,200.09349,31.581171,0.045511056
1507,200.27336,31.831299,0.06160828
1508,199.21115,31.630667,0.030544652
1509,197.58014,32.023403,0.06101639
1510,200.10976,33.013634,0.0368385
1511,199.13902,31.54643,0.024972707
1512,200.22284,32.19076,0.02340988
1513,207.32635,24.096848,0.020264305
1514,206.97276,25.567,0.051299933
1515,208.2602,24.560192,0.0572288
1516,207.46893,25.190878,0.029397871
1517,208.59209,25.153084,0.029280012
1518,207.76921,25.083082,0.029717844
1519,208.52252,24.966627,0.030193632
1520,207.0743,25.123888,0.030126933
1521,207.06708,25.733486,0.037212443
1522,207.42203,26.717045,0.06687928
1523,207.58386,24.93594,0.030513454
1524,207.62885,24.976624,0.030049294
1525,207.06157,24.77772,0.027687702
1526,206.76904,24.996483,0.029384475
1527,208.3883,24.875238,0.030588003
1528,206.01698,25.663513,0.048844803
1529,207.14241,24.891596,0.029918432
1530,201.65694,31.66675,0.017069021
1531,201.64944,32.760914,0.024827342
1532,201.4111,33.68043,0.039216943
1533,201.76283,32.649307,0.035643373
1534,202.68776,32.76055,0.015800016
1535,202.62836,32.62371,0.037122004
1536,202.50885,31.776693,0.024312085
1537,201.14052,31.54638,0.023453776
1538,201.40956,31.993912,0.024773048
1539,203.31737,32.52187,0.035549905
1540,202.45918,31.421015,0.024944397
1541,202.93369,32.635372,0.03730684
1542,201.74303,32.536514,0.025710836
1543,200.44157,33.182804,0.037769172
1544,203.24637,32.320446,0.035051405
1545,200.64493,33.157093,0.037155803
1546,201.0842,32.848118,0.039155606
1547,203.95819,34.998947,0.025301738
1548,204.17519,34.74625,0.024627069
1549,207.12614,35.272747,0.021583676
1550,206.51639,35.520367,0.024732564
1551,205.89381,34.91385,0.035259478
1552,206.83658,34.774445,0.04245777
1553,206.66551,34.22454,0.0255723
1554,204.28772,35.247833,0.059978098
1555,206.55174,36.426632,0.023600709
1556,206.26352,34.87811,0.02550437
1557,204.00189,34.817955,0.024885884
1558,205.65874,35.12129,0.051615372
1559,204.10269,35.62805,0.058231015
1560,207.30145,35.284706,0.016731462
1561,204.91786,35.02336,0.025341628
1562,206.29579,36.37628,0.027175544
1563,203.63591,36.048122,0.023602849
1564,204.10513,35.818306,0.052013077
1565,204.02794,37.088078,0.025512824
1566,206.20287,37.163223,0.026858404
1567,205.29333,37.0186,0.019223597
1568,205.75334,36.165657,0.024090009
1569,206.15434,37.17163,0.0269306
1570,204.60577,35.78944,0.062234454
1571,204.22661,36.233658,0.042035397
1572,205.58417,36.953636,0.021749966
1573,205.54082,35.95169,0.057566546
1574,206.33574,35.473797,0.023949757
1575,203.88127,36.01471,0.05880988
1576,204.09169,36.604275,0.060559873
1577,206.54141,36.504387,0.05551608
1578,205.3329,36.935257,0.03490987
1579,207.07959,36.4896,0.025185006
1580,208.05473,39.501476,0.050994545
1581,206.7058,39.08371,0.06177205
1582,207.48337,40.895077,0.034926973
1583,208.06375,40.149128,0.057198413
1584,207.84433,38.310333,0.024240524
1585,205.2516,39.0569,0.020449394
1586,208.06361,38.93508,0.06178041
1587,207.6444,38.751713,0.049343273
1588,207.39001,38.714466,0.10897175
1589,208.29184,40.119198,0.051305797
1590,208.2277,39.24819,0.052502707
1591,206.13327,40.240005,0.07550836
1592,207.56944,39.63643,0.12271054
1593,206.17303,40.4673,0.07574141
1594,208.39261,38.996597,0.1473634
1595,206.06964,39.509148,0.06222764
1596,207.45444,40.53743,0.096972205
1597,164.68254,22.011366,0.09120949
1598,166.01663,22.6354,0.027449446
1599,166.80873,23.019245,0.074231364
1600,166.73967,22.835796,0.022751585
1601,166.75565,22.29621,0.022689847
1602,166.32912,21.62013,0.021604966
1603,167.22249,21.41377,0.042757794
1604,165.89284,21.04947,0.021276422
1605,166.62546,22.924044,0.021757223
1606,167.08981,22.66147,0.13902283
1607,166.35568,22.621166,0.022434894
1608,165.96196,23.006489,0.03584515
1609,165.18785,22.287754,0.023224283
1610,166.63136,22.77763,0.022669446
1611,167.11375,22.61958,0.021917906
1612,164.4473,21.23343,0.058919873
1613,164.57724,21.233742,0.07761962
1614,167.38058,22.428005,0.022518765
1615,168.3751,23.177006,0.020976692
1616,168.21037,23.25661,0.021467347
1617,168.378,23.304901,0.020893337
1618,169.34267,22.338501,0.03276737
1619,167.42166,21.740376,0.032484125
1620,168.45708,22.810678,0.022649985
1621,167.50928,21.982174,0.032001503
1622,169.4912,22.502974,0.026191795
1623,169.29926,23.585659,0.042510755
1624,169.66702,22.57739,0.026411714
1625,169.24327,23.191778,0.021488294
1626,168.2992,23.257761,0.023545029
1627,167.86185,22.970764,0.032612205
1628,168.09645,23.169182,0.023224125
1629,169.36433,23.346727,0.022613194
1630,169.68494,21.564184,0.021477077
1631,170.67874,22.260708,0.043457065
1632,171.52162,22.05714,0.040692832
1633,172.42389,21.624842,0.045999505
1634,172.28198,21.586008,0.045855947
1635,171.57806,21.096235,0.043159176
1636,171.33426,22.732738,0.024053972
1637,172.17184,21.846943,0.0338223
1638,171.72545,21.295252,0.13568631
1639,170.5726,23.277308,0.061206713
1640,170.44434,22.480816,0.03523961
1641,172.48178,21.517878,0.04973402
1642,172.14317,21.010696,0.02103252
1643,171.74884,21.141676,0.04199637
1644,171.95483,21.386103,0.040993318
1645,172.60754,22.21653,0.039606657
1646,171.10388,23.648605,0.027992034
1647,172.42859,21.260029,0.049601506
1648,166.12941,42.624554,0.12564127
1649,165.79593,41.705242,0.031427294
1650,164.0289,43.156567,0.03815394
1651,166.90901,42.753193,0.058850683
1652,166.47711,41.063248,0.04742404
1653,165.17374,42.521805,0.038549457
1654,166.78134,42.825497,0.037185945
1655,165.08339,42.33003,0.03805521
1656,164.94092,42.68921,0.038405295
1657,167.04968,42.119694,0.036383275
1658,166.622,41.03618,0.09948914
1659,163.73479,41.498463,0.025048662
1660,166.39903,42.94534,0.07606073
1661,166.67355,42.811676,0.059048057
1662,166.75224,43.0899,0.057785396
1663,164.97313,43.369747,0.049312726
1664,164.28023,42.15938,0.036379866
1665,155.55139,46.893875,0.040208716
1666,156.04428,47.523956,0.042797342
1667,156.80568,48.244793,0.061216395
1668,157.35709,47.23343,0.05214216
1669,157.93768,46.67167,0.025014123
1670,155.88556,46.057755,0.026018798
1671,157.7793,48.01483,0.058663733
1672,156.19357,46.456066,0.04275013
1673,156.29802,47.73908,0.062439512
1674,156.69962,48.12904,0.13352981
1675,157.539,47.278404,0.0252983
1676,154.83636,46.55021,0.024661794
1677,156.1381,46.831207,0.042756494
1678,156.73897,47.52433,0.06118985
1679,157.18146,47.67901,0.043090504
1680,156.43338,47.326496,0.062493768
1681,156.96674,46.00637,0.03997306
1682,151.30995,46.65089,0.025377693
1683,151.54778,47.29504,0.038445387
1684,153.68506,48.68964,0.063615225
1685,153.1348,46.695362,0.038337417
1686,153.03448,46.293694,0.024468653
1687,153.36554,47.516235,0.025654739
1688,153.21425,46.912823,0.024429956
1689,153.23192,46.41771,0.03849228
1690,152.54536,46.952267,0.025585191
1691,153.75261,46.756752,0.024930596
1692,154.48083,46.603287,0.030220859
1693,152.77327,46.899532,0.025285382
1694,153.21364,47.29492,0.039663482
1695,151.72955,47.98411,0.06817993
1696,154.11943,47.364815,0.04044622
1697,152.04619,47.51747,0.0385974
1698,152.51471,47.12093,0.06573506
1699,154.0057,44.17624,0.044882193
1700,153.04903,45.14216,0.07659949
1701,154.77136,46.454113,0.030745259
1702,153.91467,44.656868,0.11270799
1703,154.85844,44.404682,0.023540664
1704,154.97466,44.33797,0.023705423
1705,154.76343,44.033035,0.14523752
1706,155.27469,44.377705,0.059027236
1707,153.75867,45.952087,0.038151827
1708,156.04062,45.8349,0.09001678
1709,154.61794,44.01439,0.03931754
1710,153.37813,43.997963,0.070164956
1711,153.53548,44.175747,0.11399937
1712,152.45856,45.85091,0.10309722
1713,154.82544,45.813595,0.06373541
1714,153.92384,45.367077,0.13802838
1715,154.59451,45.954647,0.025305407
1716,154.73181,40.612938,0.029427389
1717,155.10728,40.22346,0.067684196
1718,157.72327,41.221096,0.09239926
1719,157.52756,41.1401,0.09082791
1720,157.22958,39.89483,0.044610232
1721,156.18849,40.873463,0.037531678
1722,155.70868,39.368942,0.02630869
1723,157.17946,39.838886,0.0295038
1724,156.59055,39.95363,0.06388739
1725,157.23114,40.784164,0.043237668
1726,157.6859,40.05744,0.023343008
1727,156.39665,39.67365,0.02343044
1728,157.46272,40.431667,0.04423849
1729,156.3561,40.34832,0.11637101
1730,157.98763,40.30584,0.07954161
1731,157.18362,39.77859,0.030415913
1732,157.05962,41.569878,0.042533208
1733,151.19128,44.70578,0.02336406
1734,149.96826,45.283096,0.023716468
1735,151.8291,46.546436,0.024171112
1736,150.84288,45.763535,0.025778297
1737,151.28467,44.514046,0.02662881
1738,151.21678,46.690018,0.02400647
1739,151.89484,46.093983,0.024688635
1740,149.41382,44.897415,0.026442053
1741,149.02507,46.152477,0.06791864
1742,151.3113,46.752914,0.023566278
1743,150.22841,44.764793,0.028157575
1744,151.22092,44.636124,0.023479886
1745,151.28415,45.97797,0.06972673
1746,152.13007,46.05155,0.10183623
1747,152.45856,45.85091,0.10315321
1748,151.96558,45.607315,0.041863
1749,151.23396,46.723736,0.024818633
1750,144.7878,45.370842,0.043095566
1751,147.60486,44.257378,0.015991192
1752,148.89783,45.55472,0.07314202
1753,147.3554,44.338867,0.016272929
1754,147.18182,44.081436,0.016184483
1755,146.26,44.971992,0.03499543
1756,147.03564,44.797237,0.042963136
1757,146.27344,45.587036,0.016454646
1758,147.5625,45.95731,0.025228739
1759,146.83386,46.610096,0.015941212
1760,147.85507,44.923664,0.015438663
1761,144.72382,45.36762,0.042361986
1762,147.6643,44.33116,0.015710387
1763,146.2936,46.0367,0.14304277
1764,147.26707,45.444546,0.026427116
1765,146.09183,44.71076,0.12979081
1766,146.97891,45.468475,0.015532811
1767,147.37898,42.13029,0.07211888
1768,147.58586,43.14557,0.017394207
1769,148.84161,44.44056,0.02662043
1770,147.60484,44.040638,0.016163314
1771,148.11708,42.81914,0.016339477
1772,147.80179,44.009308,0.016010467
1773,148.50253,43.0448,0.017124362
1774,146.78581,43.510475,0.072798766
1775,146.7091,43.423843,0.07253128
1776,147.335,43.44299,0.072303146
1777,147.32578,43.35172,0.016739722
1778,147.7123,44.030453,0.046624422
1779,147.99068,43.414043,0.016145024
1780,146.78903,43.418575,0.07217096
1781,149.34688,44.154762,0.07459175
1782,147.2777,44.04868,0.015946966
1783,149.88889,43.6605,0.017378218
1784,146.47823,43.046703,0.07322025
1785,145.7243,42.793327,0.017565329
1786,147.32578,43.35172,0.01670713
1787,146.35805,42.806168,0.017086959
1788,145.86154,42.186855,0.017885864
1789,144.1045,43.847607,0.01516604
1790,144.8091,42.72992,0.027480248
1791,144.516,42.974323,0.04712547
1792,145.66734,43.16704,0.094947904
1793,147.44832,43.54778,0.07244839
1794,146.7091,43.423843,0.07248727
1795,144.28786,42.972122,0.09603537
1796,145.9971,42.63287,0.018638216
1797,144.63994,44.62671,0.024972316
1798,146.78581,43.510475,0.0727574
1799,146.04735,42.90004,0.105463475
1800,146.20677,42.293804,0.016819956
1801,144.46814,35.783688,0.022710629
1802,145.20213,36.45554,0.014856205
1803,144.13028,38.095024,0.045819037
1804,144.41975,38.062817,0.020471325
1805,145.59738,36.34971,0.022220459
1806,145.81404,36.23144,0.023708856
1807,143.04276,36.827145,0.053336903
1808,144.40099,38.277294,0.123242445
1809,146.42274,37.451286,0.022650048
1810,143.37431,37.502644,0.040089156
1811,145.8605,36.23738,0.022057557
1812,143.46371,37.003357,0.09739998
1813,144.07875,37.24673,0.019978741
1814,146.24297,36.821556,0.02273132
1815,144.52643,36.0392,0.022890268
1816,144.73215,35.69516,0.020319099
1817,186.44688,45.90957,0.023862202
1818,187.72249,45.219433,0.053955942
1819,187.87924,46.535282,0.024858443
1820,187.93689,46.131588,0.049336627
1821,187.78963,44.71284,0.023428809
1822,186.2466,45.969498,0.024346972
1823,186.40086,45.08386,0.03866933
1824,185.9007,44.545044,0.04811938
1825,187.0635,44.453133,0.023216596
1826,187.49391,44.301678,0.040081304
1827,188.10783,44.18362,0.03105353
1828,186.181,44.41077,0.12520373
1829,186.00024,45.94399,0.022855837
1830,186.28032,46.362907,0.038469683
1831,186.31387,45.23599,0.024385335
1832,186.67567,43.783318,0.11209568
1833,186.21112,45.26191,0.024082981
1834,195.97318,47.386444,0.02392672
1835,196.40492,47.91649,0.02424912
1836,197.80327,49.41526,0.055351477
1837,198.14185,48.366615,0.056003332
1838,198.23631,47.456627,0.028455853
1839,197.44582,48.89959,0.029213365
1840,197.72289,46.819176,0.029353213
1841,195.31932,48.060184,0.030105207
1842,198.24478,47.828194,0.03670173
1843,198.70137,47.351547,0.030510996
1844,197.9831,46.90719,0.02861462
1845,195.52296,47.496952,0.14384554
1846,197.5497,48.623394,0.028466878
1847,196.49576,49.36238,0.033497043
1848,197.81697,49.279613,0.055775553
1849,197.58069,47.124054,0.024616985
1850,198.18916,46.934986,0.02794195
1851,167.91904,45.350445,0.023539975
1852,167.96744,45.541397,0.028701484
1853,171.50906,45.4339,0.034583874
1854,168.36313,45.866383,0.05439205
1855,171.30193,45.06677,0.045388803
1856,168.48033,45.488365,0.029611407
1857,169.35394,44.563297,0.066653
1858,168.37703,44.66594,0.06847008
1859,168.18356,45.18739,0.023601312
1860,169.53902,45.618637,0.11134954
1861,169.51344,45.11303,0.107503384
1862,168.09402,44.816036,0.12271828
1863,169.44254,44.892963,0.049063813
1864,167.87868,45.643124,0.063668475
1865,169.66956,45.552727,0.11297764
1866,170.21484,44.597412,0.024851559
1867,170.5833,46.701332,0.017883629
1868,194.15013,26.904774,0.026649877
1869,194.15013,26.904774,0.026640473
1870,236.76128,54.3409,0.0671615
1871,237.30484,55.088833,0.046822798
1872,237.58275,56.13198,0.06643068
1873,239.98915,54.81994,0.06623356
1874,240.24687,54.73081,0.04313037
1875,237.65385,53.39062,0.06542859
1876,238.10562,53.73283,0.04386736
1877,239.33914,54.671074,0.047299054
1878,238.94513,56.12555,0.042293504
1879,240.18669,53.77553,0.11046717
1880,238.82053,53.807446,0.065068595
1881,239.55421,54.615562,0.04719565
1882,238.2861,54.14724,0.047142904
1883,240.36792,53.93641,0.107125364
1884,236.15256,54.20933,0.0667114
1885,236.53328,55.16864,0.041006297
1886,244.29842,49.964397,0.057715986
1887,244.46024,49.74673,0.05709557
1888,245.50311,49.52079,0.049954653
1889,243.58182,50.46561,0.0607078
1890,244.21672,50.282196,0.041989293
1891,244.34813,50.635925,0.041828927
1892,243.10257,48.529884,0.058026385
1893,243.40771,49.06941,0.055506505
1894,245.08966,49.943493,0.040575575
1895,245.52464,50.016846,0.057029385
1896,245.4124,49.44884,0.032812174
1897,243.42517,48.899223,0.08562736
1898,244.03014,49.292915,0.05814338
1899,243.492,49.189613,0.060340673
1900,244.55402,49.868423,0.056273166
1901,241.79955,48.572563,0.043744918
1902,242.95589,49.228714,0.05832079
1903,244.18813,48.60032,0.046389874
1904,246.79657,47.501663,0.032837342
1905,245.2483,49.001778,0.058421478
1906,247.08517,48.21449,0.021272006
1907,247.74208,48.28031,0.035159435
1908,246.31108,48.721333,0.021076735
1909,248.01826,47.76476,0.04975633
1910,245.45436,47.052116,0.02981224
1911,247.14818,48.783627,0.033416346
1912,246.43176,49.31424,0.04817224
1913,247.3918,47.702988,0.033047702
1914,246.45691,48.100338,0.020078119
1915,246.11868,48.59665,0.057824235
1916,247.17973,49.06108,0.03558008
1917,247.69498,47.794765,0.12818132
1918,245.66264,47.160755,0.0491592
1919,248.39781,48.37985,0.039338063
1920,246.56105,46.37084,0.113391675
1921,246.42896,46.242325,0.057210833
1922,248.78825,46.213894,0.03093509
1923,249.06204,45.629017,0.05861433
1924,247.72595,46.590214,0.018592149
1925,248.43318,45.012493,0.03200854
1926,248.69171,45.32431,0.02500597
1927,247.41318,44.2827,0.033264544
1928,247.73087,45.88005,0.032995075
1929,247.67227,44.513466,0.031946428
1930,249.02844,44.602753,0.030701242
1931,248.05574,44.403297,0.031323873
1932,247.85649,46.32418,0.033098046
1933,245.71275,45.741993,0.024827575
1934,248.73705,46.44701,0.018326372
1935,246.94295,44.17752,0.13977338
1936,248.76616,44.54243,0.057238344
1937,233.31921,48.11965,0.023694178
1938,234.6046,48.055916,0.018816845
1939,235.49127,48.55694,0.03796783
1940,233.68521,48.73152,0.04125739
1941,235.41013,48.274017,0.038227953
1942,232.54471,48.6902,0.04101865
1943,235.57977,48.465725,0.038240466
1944,232.87245,47.84567,0.0375452
1945,233.72546,47.7618,0.0232332
1946,235.5748,48.21566,0.03482379
1947,235.58061,47.943527,0.037455622
1948,232.54489,47.821075,0.036554683
1949,233.86539,47.991714,0.037923492
1950,233.03276,49.124825,0.025347376
1951,235.05997,48.591534,0.066054806
1952,233.1075,48.833286,0.0746324
1953,234.11153,47.854786,0.026528114
1954,235.7984,47.753647,0.038473964
1955,235.91559,47.667442,0.03811716
1956,236.02959,47.29463,0.020181887
1957,238.26176,46.767998,0.019746965
1958,238.14142,46.339928,0.05981793
1959,238.44858,47.404957,0.018839026
1960,239.33417,48.207264,0.019834364
1961,236.09283,47.85358,0.12927073
1962,235.77493,48.3788,0.038411584
1963,238.88136,47.67731,0.018579757
1964,236.2993,47.04972,0.11603162
1965,238.03955,46.31979,0.059172202
1966,238.04689,48.043915,0.019637415
1967,238.8913,48.022392,0.019793889
1968,239.1957,47.99552,0.017808588
1969,238.71848,47.880894,0.01854308
1970,239.0306,48.030876,0.01929382
1971,217.62997,52.707157,0.04510588
1972,217.91069,52.749462,0.046143208
1973,218.42915,52.8971,0.045882303
1974,218.10338,53.21665,0.04519219
1975,219.82622,53.05921,0.037441663
1976,218.11325,52.738388,0.0449131
1977,219.47723,52.978523,0.13438438
1978,218.29297,53.24267,0.04340554
1979,218.07552,53.677082,0.04315278
1980,217.71278,53.907795,0.043617785
1981,220.04376,53.1002,0.036899373
1982,217.5423,53.98228,0.043329626
1983,217.32486,52.66556,0.03068149
1984,215.92409,53.766056,0.042658683
1985,219.54619,53.462574,0.03830935
1986,217.45207,53.965034,0.04352329
1987,218.97635,53.391636,0.043950714
1988,244.64162,45.742638,0.05790898
1989,244.87071,46.677856,0.04668573
1990,245.60101,47.731728,0.021722559
1991,244.07472,47.9816,0.020833293
1992,245.0099,45.797256,0.05372475
1993,242.28394,47.63608,0.03827279
1994,243.33997,48.155025,0.02027169
1995,242.4222,47.736515,0.094429575
1996,243.32681,48.391808,0.020589264
1997,243.04399,47.906433,0.094018176
1998,245.10063,46.28332,0.019810366
1999,245.30873,46.285896,0.05823925
2000,245.52237,46.62421,0.04801067
2001,243.47226,48.2967,0.020497054
2002,245.74739,46.675323,0.0481583
2003,242.58043,47.9132,0.097918354
2004,244.91463,47.87321,0.021472303
2005,240.47087,45.35194,0.04227299
2006,241.27145,45.442993,0.043606784
2007,243.62894,46.934193,0.0469879
2008,242.97864,46.127728,0.020102095
2009,241.90723,45.06537,0.044437025
2010,241.11366,44.92165,0.019780384
2011,242.72743,44.985695,0.035735387
2012,241.90244,44.44818,0.042448565
2013,241.00528,46.80291,0.02140206
2014,241.41644,46.84656,0.057468463
2015,243.18538,45.35201,0.052684132
2016,241.86534,44.64517,0.060092628
2017,243.00919,45.775032,0.053131454
2018,240.41875,46.085293,0.041851614
2019,244.40158,46.082005,0.019811317
2020,242.27647,46.671204,0.054787744
2021,241.29262,45.494713,0.043070037
2022,246.35872,39.870697,0.02937656
2023,247.62004,39.626045,0.030704046
2024,247.67442,40.52939,0.030144705
2025,247.05841,40.313835,0.03344018
2026,249.1357,39.02788,0.030271454
2027,246.0856,39.177525,0.030256279
2028,247.14244,39.41859,0.031256307
2029,246.65271,39.858658,0.03183174
2030,246.46039,39.89042,0.029283138
2031,246.74901,39.320126,0.030002056
2032,248.42639,39.18512,0.030093716
2033,247.08324,38.81141,0.031189661
2034,247.0754,39.18643,0.026904004
2035,247.63869,39.830727,0.02489898
2036,248.41315,39.25763,0.032629777
2037,247.40967,40.23539,0.028541906
2038,247.20906,39.835087,0.036140796
2039,231.98022,45.67533,0.06442894
2040,232.8232,45.41654,0.07116136
2041,235.47432,45.305763,0.037500285
2042,233.31938,45.69853,0.029635083
2043,233.94092,44.834797,0.029909091
2044,232.88518,45.657597,0.02979323
2045,234.5917,45.801945,0.022019748
2046,232.90726,45.7437,0.038150236
2047,234.61407,46.308353,0.075757354
2048,235.01875,46.10594,0.036927506
2049,234.87364,44.648453,0.07330497
2050,232.68108,44.62725,0.07082177
2051,233.61736,44.956875,0.07243667
2052,234.63748,44.60099,0.036694627
2053,233.0877,45.89305,0.04079472
2054,235.66936,45.432087,0.037904136
2055,226.43166,44.404903,0.0286298
2056,227.9284,43.97044,0.027869847
2057,227.40587,45.134567,0.07907578
2058,227.48181,44.991077,0.067726515
2059,228.30397,44.0554,0.017549764
2060,228.70073,43.66597,0.027670614
2061,226.96227,43.522705,0.039601617
2062,227.0696,42.916374,0.018531248
2063,226.13557,43.87766,0.03905156
2064,228.98273,43.88962,0.039560966
2065,229.01651,43.160145,0.018476104
2066,227.017,42.81902,0.018194282
2067,227.12775,42.86669,0.04062804
2068,229.49309,44.079582,0.116557844
2069,229.05208,45.23306,0.063818604
2070,226.91193,44.55626,0.06643065
2071,229.30891,44.018032,0.122629575
2072,234.0329,56.365364,0.039397813
2073,233.50952,56.685684,0.011637841
2074,235.95317,57.233234,0.013695075
2075,234.29295,57.576233,0.07277985
2076,235.46388,55.467854,0.048420645
2077,233.96834,57.902637,0.030521428
2078,234.91023,55.327354,0.05221401
2079,233.49152,56.84732,0.011157863
2080,232.56335,56.832195,0.050152224
2081,235.80354,57.411163,0.07420212
2082,234.97035,56.368324,0.04619808
2083,233.35228,56.608757,0.012079858
2084,233.7126,56.45108,0.039774403
2085,231.50296,56.82682,0.051953856
2086,234.96092,57.821224,0.07213013
2087,234.81097,56.670856,0.046560906
2088,234.54184,57.603653,0.07387668
2089,182.28522,35.635807,0.09682185
2090,182.72154,36.545776,0.022258358
2091,182.79314,37.515354,0.089502424
2092,183.03893,36.16891,0.0007618106
2093,184.93262,35.507023,0.03373138
2094,182.8714,36.78843,0.04404142
2095,183.11333,35.88349,0.023134429
2096,183.0079,35.4044,0.023744505
2097,182.66438,36.614506,0.083001584
2098,183.3969,35.800175,0.033844385
2099,184.62321,35.622257,0.035122138
2100,182.85274,34.979393,0.03501793
2101,182.78447,35.333008,0.1367077
2102,183.99738,35.717373,0.13376388
2103,183.52007,35.407883,0.061657477
2104,182.28282,37.110867,0.022041764
2105,183.78911,36.33662,0.14836101
2106,245.36221,42.76129,0.13763659
2107,243.96877,44.16132,0.055237055
2108,244.332,43.47967,0.058692254
2109,245.19438,43.153206,0.13438566
2110,246.57819,43.407463,0.03182885
2111,243.87372,44.291264,0.03735453
2112,246.32347,42.694225,0.031793147
2113,246.7607,43.4761,0.046550073
2114,246.42636,43.931774,0.13337731
2115,247.29616,43.92107,0.047320556
2116,246.94295,44.17752,0.13967259
2117,243.7694,43.59551,0.06545767
2118,246.88187,43.406265,0.1301097
2119,247.09714,43.95761,0.13983418
2120,247.33186,43.86338,0.04745328
2121,245.66202,43.464657,0.032367196
2122,247.29243,43.76319,0.046146642
2123,114.88098,39.788906,0.097915076
2124,114.99833,40.14766,0.04245352
2125,116.46607,41.075687,0.040192068
2126,115.66994,40.929432,0.041881617
2127,116.16133,40.365967,0.020050265
2128,113.41729,41.685276,0.041066375
2129,114.324524,40.143234,0.032507595
2130,113.3655,41.885838,0.019937627
2131,114.478615,40.14965,0.04210984
2132,115.22481,40.06964,0.04070176
2133,113.24826,40.0073,0.1292915
2134,114.78218,41.394283,0.09856163
2135,113.89829,41.96359,0.0105968695
2136,116.49473,41.119396,0.040351357
2137,113.981995,42.20336,0.08822809
2138,114.374146,41.737232,0.08778722
2139,119.25776,49.56737,0.0119341435
2140,118.540695,48.708897,0.080277376
2141,118.3287,50.18554,0.018558754
2142,118.1197,49.838707,0.021958243
2143,120.660866,48.539192,0.058932602
2144,117.54101,48.47888,0.022709668
2145,118.57483,49.799515,0.05575947
2146,118.10651,47.777977,0.031018525
2147,117.42733,49.523075,0.081138514
2148,120.590485,48.53287,0.058734987
2149,117.904335,48.000526,0.061548162
2150,119.14513,47.56385,0.069393374
2151,119.31545,47.803036,0.022963185
2152,118.85585,48.438416,0.022210589
2153,119.33425,49.114067,0.059394784
2154,119.284485,47.765636,0.023065086
2155,119.52094,49.41794,0.058831528
2156,156.4289,37.497524,0.043412942
2157,155.89941,37.637753,0.021538284
2158,156.81036,38.204502,0.05305104
2159,155.54298,38.51782,0.053353604
2160,156.5604,37.459408,0.022157015
2161,154.49243,37.181583,0.04445484
2162,155.03577,37.54409,0.047907352
2163,154.63617,36.262154,0.052845776
2164,155.35623,36.370995,0.0534699
2165,155.69307,37.673466,0.022840366
2166,156.79724,36.867462,0.050722685
2167,155.251,36.151844,0.05390358
2168,156.81421,37.378277,0.056748673
2169,155.37679,38.30895,0.055356514
2170,157.183,37.091805,0.04582761
2171,155.58076,36.58304,0.026201554
2172,156.8606,37.87704,0.09840297
2173,249.47182,39.249825,0.03130556
2174,250.31305,39.29009,0.030901134
2175,250.53412,40.27691,0.03303785
2176,249.55731,40.14682,0.030741513
2177,250.31287,39.75235,0.030261803
2178,249.71709,40.19935,0.036739625
2179,249.77017,39.290783,0.030689847
2180,248.14056,39.13102,0.13057014
2181,250.84642,39.80646,0.03045856
2182,251.47034,40.194237,0.038695205
2183,250.96927,39.9834,0.030311847
2184,248.45676,39.263206,0.032000095
2185,250.11671,39.320118,0.030354831
2186,250.34906,40.21879,0.033387177
2187,250.66808,40.169086,0.03279378
2188,250.15623,39.221634,0.03551193
2189,250.54889,39.45544,0.030295731
2190,212.27199,53.795357,0.041784827
2191,212.53526,53.640285,0.043095585
2192,212.78487,54.593346,0.042442188
2193,212.13095,54.032192,0.04104485
2194,213.93324,54.043137,0.041014962
2195,213.52013,52.663277,0.044412255
2196,214.83595,52.13891,0.044048216
2197,212.05734,53.88349,0.04183984
2198,212.61209,54.619576,0.040596325
2199,212.468,54.447037,0.016687
2200,213.83484,52.345898,0.07483729
2201,212.27864,53.463516,0.07841399
2202,212.956,52.81671,0.07681155
2203,211.98111,53.846798,0.041342966
2204,214.8633,54.1003,0.042829514
2205,212.25925,54.556206,0.07652295
2206,212.09712,52.917812,0.043218236
2207,222.84837,51.476124,0.03556073
2208,220.11678,53.591423,0.038125727
2209,222.50076,54.08451,0.14171661
2210,222.39456,52.967285,0.058062308
2211,222.14671,51.385574,0.13184012
2212,222.95981,53.6869,0.027306369
2213,222.94426,53.438,0.029822052
2214,220.85312,52.61453,0.037476797
2215,220.16043,53.47806,0.03786479
2216,224.30896,53.15203,0.02926758
2217,221.2761,53.188328,0.037796594
2218,222.67177,51.704468,0.026366182
2219,223.3208,52.044262,0.037237987
2220,221.22604,52.446815,0.14622436
2221,224.33485,52.99342,0.026439855
2222,223.61098,53.21744,0.027095746
2223,224.41492,53.006336,0.08651497
2224,220.82137,50.49584,0.075988814
2225,219.69868,51.02236,0.046659667
2226,220.7168,52.28099,0.025279133
2227,221.2231,51.34108,0.089184895
2228,221.78651,50.195705,0.07631761
2229,218.26898,51.522316,0.026173422
2230,218.92683,49.63234,0.03907075
2231,218.89725,50.189983,0.06944326
2232,219.04276,50.51882,0.069609225
2233,221.43799,51.58082,0.030143542
2234,219.42754,51.09916,0.043408137
2235,219.03122,49.720337,0.12572469
2236,219.59319,50.69631,0.041108858
2237,218.2802,52.00186,0.070413604
2238,219.39662,51.583134,0.04393796
